"","logFC","logCPM","PValue","FDR"
"XLOC_029780",-0.139850910609725,4.84845601145438,0.370310929128835,1
"XLOC_016964",0.168340953565475,3.72977470866025,0.370474396035065,1
"XLOC_000765",-0.228214063224149,4.15982307274214,0.370602899617384,1
"XLOC_012089",0.126688294986294,5.30754192479607,0.370753136591662,1
"XLOC_019269",0.103098455539777,7.28598853846991,0.370833605506105,1
"XLOC_014857",0.123308419429265,5.28520585319591,0.371161692573958,1
"XLOC_018130",-0.299705926623495,0.0997865917544671,0.371282779011755,1
"XLOC_000021",0.151028217574043,4.4564624692483,0.371376110292417,1
"XLOC_027209",-0.208869252693974,5.06400638418348,0.371510865388883,1
"XLOC_021731",0.977999156203611,-3.30252671496024,0.371743205338491,1
"XLOC_015038",-0.111823199890847,6.14293028601198,0.371748751360506,1
"XLOC_019403",0.202169777901278,2.85380552635059,0.371788169131616,1
"XLOC_006962",0.0972571685086113,8.03792838165075,0.371950720959868,1
"XLOC_026162",-0.123463201293417,7.10614965395655,0.371971047212823,1
"XLOC_010772",-0.13768768141119,4.77144323012142,0.371988372718138,1
"XLOC_012164",-0.256785041972043,2.4213339058095,0.372013593537424,1
"XLOC_008431",0.711431000572968,-2.74816048655056,0.372070473705978,1
"XLOC_018606",0.219486917392548,2.59065346469295,0.372216547919053,1
"XLOC_002231",0.0963658206534457,8.63454911297896,0.37231559895698,1
"XLOC_027364",-0.233313913711365,2.20752813706144,0.372389183926063,1
"XLOC_028872",-0.107250384499876,7.91472957564171,0.372397597685271,1
"XLOC_026025",-0.34106803931244,2.35883111732206,0.372457279649848,1
"XLOC_009117",-0.414723881483075,-1.52998103094113,0.372500468809329,1
"XLOC_000104",0.108483252997604,6.08499299482669,0.372574548101627,1
"XLOC_024263",-0.389718159566222,-1.15841502411612,0.372636979017615,1
"XLOC_011331",0.119280317402456,5.66930941060889,0.37272123063115,1
"XLOC_024513",-0.129371519057288,4.99272568999078,0.372736290242009,1
"XLOC_029654",-0.67086169748954,-2.49682127826457,0.372908258207175,1
"XLOC_017041",0.097686392810767,8.59249897186264,0.373208794933412,1
"XLOC_001741",0.136660428261673,4.70889333853762,0.373248449695868,1
"XLOC_024502",1.43156810428774,-3.64793848851653,0.373281629732973,1
"XLOC_011572",-0.0981899183321964,7.1972640809234,0.373355697858264,1
"XLOC_000420",-0.172010376336096,8.432642139997,0.373500463937057,1
"XLOC_015774",0.227485143362605,2.05058747904565,0.373503707896717,1
"XLOC_005143",0.124485025098832,5.3074044023229,0.373541632633689,1
"XLOC_022214",0.17908561853365,3.82337724659789,0.373612446413559,1
"XLOC_026319",0.0976300275602699,7.1434362471645,0.373672215142826,1
"XLOC_001423",-0.135367331918716,4.75342873559937,0.373682747134546,1
"XLOC_018540",0.166595677981669,3.83532463024946,0.373711091683899,1
"XLOC_031220",-0.221828413363248,2.03964899237882,0.373854323616611,1
"XLOC_029668",-0.289985338911773,1.33065006575768,0.373956486343195,1
"XLOC_027138",0.187463201411571,3.11136047801524,0.374089744860319,1
"XLOC_018386",0.0974869735876318,8.15662612178207,0.374141505418915,1
"XLOC_010694",0.175605111016153,3.71371699534619,0.374141557513302,1
"XLOC_008169",-0.130993941507221,4.97065823917288,0.374394018623904,1
"XLOC_030867",-0.847767623341482,-3.5928703924733,0.374400958348955,1
"XLOC_018522",0.37985574490389,-0.891131761315352,0.374528061739524,1
"XLOC_026004",-0.167723401598193,3.84718553917605,0.374531222908146,1
"XLOC_006719",-0.224212110137908,1.82694962335651,0.374537162930948,1
"XLOC_028703",-0.288749492261842,1.05443527911881,0.374549560888436,1
"XLOC_000091",-0.109475252785657,6.23268800377302,0.374673791989569,1
"XLOC_019225",-0.136603411115739,4.97178572367028,0.374680169757685,1
"XLOC_022050",-0.851575939770177,-3.58927362717971,0.374794325645381,1
"XLOC_021509",-0.261458644126859,0.977662130670817,0.374878539454534,1
"XLOC_027354",-0.183929251877036,3.83403532754575,0.37492220976747,1
"XLOC_024087",-0.137370871602722,4.81233284716578,0.374929551833224,1
"XLOC_021184",0.0952945738358278,8.37269151587615,0.374947904967106,1
"XLOC_010109",-0.102066030861957,8.02412867497998,0.37496398410793,1
"XLOC_000804",-0.407193069970466,-0.946347412296161,0.375003817392287,1
"XLOC_024746",0.405821078654697,-1.23570339595126,0.375063622520959,1
"XLOC_018236",0.107243048597896,7.73133666347457,0.375114663117293,1
"XLOC_027644",-0.21824141183804,2.0422614233514,0.375156358722436,1
"XLOC_012246",0.130076359958257,4.93733486331161,0.375163742980911,1
"XLOC_018270",-0.113290951977375,5.89919328936815,0.375186150351591,1
"XLOC_000395",-0.149655487688573,5.14895239341503,0.37519302595985,1
"XLOC_012238",-0.21192149854584,2.46547412376668,0.375236422835284,1
"XLOC_026508",0.196226276759623,3.07613435748647,0.375278980473149,1
"XLOC_015208",-0.656792320726444,-2.5920845937938,0.375379021708558,1
"XLOC_001695",0.202395524708712,2.72845526838031,0.375407762552871,1
"XLOC_018480",-0.853837868755984,-3.59213633984719,0.375442930919404,1
"XLOC_021474",-0.331093328588545,0.734131928162502,0.375475654064154,1
"XLOC_018516",-0.100906347403542,7.5431684547879,0.375533168859727,1
"XLOC_027613",-0.242818084214043,1.81144730190043,0.37564068956472,1
"XLOC_001924",0.137013081323782,4.81714465141338,0.375917432746753,1
"XLOC_008474",-0.125959170185391,5.27863053341269,0.375966763176131,1
"XLOC_009447",0.106913122398393,6.40629479889005,0.376174473874266,1
"XLOC_024676",-0.840265508909714,-2.76280335628467,0.376315129782878,1
"XLOC_010190",0.107376118447951,6.24874670763235,0.376316389420738,1
"XLOC_018329",0.160941708244081,4.05844674090431,0.376497166530418,1
"XLOC_024222",-0.13923876608421,5.08833394769044,0.376579655773385,1
"XLOC_007471",0.18866415823987,3.59178354626223,0.376609453361764,1
"XLOC_008272",0.116853626575938,5.62065528805693,0.376692403519014,1
"XLOC_024219",-0.776327452368367,-3.16159679015478,0.376865852165638,1
"XLOC_008935",0.105093427905129,6.2410999740253,0.376964644172465,1
"XLOC_017066",0.140338124341022,4.58893284637557,0.377094895559042,1
"XLOC_006297",0.35461712324204,-0.878011622786052,0.377115232056398,1
"XLOC_005409",-0.167164045913537,3.67291460852029,0.377181095375135,1
"XLOC_016568",-0.667908464243086,-2.86699046903504,0.377190428873338,1
"XLOC_012396",-0.173585874507958,3.86315710093427,0.377201603395519,1
"XLOC_000701",0.313362276437385,0.917713417493774,0.377214095133914,1
"XLOC_001069",0.328297948645965,-0.373145157002438,0.377278771769908,1
"XLOC_008287",0.553873308277966,-2.04469212831885,0.377441347177561,1
"XLOC_021964",-0.469046896147512,-1.92627929535179,0.377465883580834,1
"XLOC_006772",-0.153698212332618,4.68242299626327,0.377516869897808,1
"XLOC_002131",-0.450051236962786,-1.44041051961665,0.377530038630411,1
"XLOC_017220",0.093065352952109,8.5512370814231,0.377610081001164,1
"XLOC_018447",-0.140875784973461,4.57247091907041,0.37771714144302,1
"XLOC_021220",0.101064354048214,6.98226183106624,0.377834786001871,1
"XLOC_007661",0.218883092288134,2.45114475476573,0.377841590791379,1
"XLOC_026186",-0.106663160323033,5.98752793868452,0.377888024315437,1
"XLOC_029509",0.091526666580358,9.23923797227752,0.377893520781197,1
"XLOC_026080",-0.385366238525747,-0.207156925254224,0.377954833513401,1
"XLOC_017520",0.294228382826359,2.30470320914206,0.378118540166451,1
"XLOC_008441",1.22249412624696,-3.71764950472486,0.378140917402263,1
"XLOC_012096",0.102642736506515,6.67996556112676,0.378430050200929,1
"XLOC_005109",0.167704283039904,3.62354871285325,0.378504380095066,1
"XLOC_006009",0.114163313723293,6.02519156153141,0.378563652157799,1
"XLOC_000578",0.560660636923708,-2.38226352646192,0.378614425045102,1
"XLOC_017583",-0.223909668178967,1.96150468078559,0.378671089807936,1
"XLOC_009687",-0.862212129444492,-3.5896033866947,0.378712174298728,1
"XLOC_006983",1.04765675897795,-3.10378889350477,0.378815897176117,1
"XLOC_018655",0.610176104433495,-2.90192688851408,0.378819236879406,1
"XLOC_006948",0.126992435640307,5.10663618293967,0.378872460633974,1
"XLOC_000933",-0.128321006494506,4.97967988259147,0.379018730652226,1
"XLOC_006018",0.186510964171923,3.09520321515312,0.379182799687677,1
"XLOC_011142",0.502065906398648,-1.87952001493099,0.379185123459183,1
"XLOC_010164",0.243807951551522,1.48984538600164,0.37939852218356,1
"XLOC_027561",0.133158101584824,4.93314724993966,0.379517259569529,1
"XLOC_015190",0.11971445009446,5.78742138347938,0.379574722774735,1
"XLOC_006206",-0.124362873780646,5.32163827909467,0.379582192192776,1
"XLOC_026543",-0.292391037890972,0.130311533073387,0.379596134059332,1
"XLOC_014928",0.104274408060665,6.94649815362903,0.379616729596785,1
"XLOC_022271",0.0999545025637701,6.66575802491264,0.379630004705066,1
"XLOC_002177",-0.27281761376746,0.723832057645158,0.379636291633222,1
"XLOC_021824",-0.977657427246105,-3.53203243458487,0.379875513858035,1
"XLOC_017192",0.382654259005132,-1.07737282201236,0.380075060558915,1
"XLOC_018449",-0.20736070104495,6.15462674878244,0.380086621652177,1
"XLOC_009427",0.106504758624025,6.00690993509859,0.380103843601741,1
"XLOC_010123",-0.35492094100978,0.796254864084041,0.380213361183962,1
"XLOC_006835",0.286813193394171,2.49239181136492,0.380278826598795,1
"XLOC_031246",0.25027214773707,1.16826756838582,0.380445971166667,1
"XLOC_028615",0.425803221688073,-1.43853614957065,0.380467818681066,1
"XLOC_001825",0.101279697746603,6.58932213037609,0.380503359703759,1
"XLOC_021833",-0.154061575310233,4.25700107921144,0.380516958353372,1
"XLOC_011942",0.188832909352475,2.95542645349342,0.380537179260524,1
"XLOC_001339",0.109195811640565,7.23736773154505,0.380693219720421,1
"XLOC_022012",-0.864424548683733,-3.58780344821806,0.380800360708419,1
"XLOC_018820",-0.107270405186453,6.85916963951044,0.380848631728844,1
"XLOC_010275",0.0987660878897279,7.82787661426062,0.380907925061494,1
"XLOC_015761",0.197678526534206,3.74094350020967,0.381115518272451,1
"XLOC_026255",-0.512256047247209,-2.11580262599557,0.381218701626639,1
"XLOC_001554",0.203819193631145,4.52932097924548,0.381240500949932,1
"XLOC_015833",0.168622411684201,4.42487358656484,0.381267912207276,1
"XLOC_007748",0.473274174238811,-1.77131238561718,0.381275099211037,1
"XLOC_011967",0.218291000975533,2.32762044280072,0.381288528015111,1
"XLOC_001136",-0.202233306593252,3.87519372017297,0.381294710959307,1
"XLOC_028632",-0.775109863436102,-3.30255505983114,0.381305999204586,1
"XLOC_009534",0.149429806867927,4.63845586175887,0.38133579472326,1
"XLOC_024698",-0.298840018309004,0.157778608702379,0.381471356452738,1
"XLOC_029607",-0.137984207131987,5.93733781062031,0.381599101946716,1
"XLOC_024533",0.142615756711351,4.42273498136516,0.381650545344661,1
"XLOC_009550",-0.332605285985574,-0.546918309348784,0.381688277992576,1
"XLOC_012502",0.139432042217189,4.51467817996265,0.381727857230741,1
"XLOC_018634",0.512564997743503,-2.06419952934846,0.381791930993827,1
"XLOC_002124",-0.144520972490906,4.76477630818477,0.381813673046871,1
"XLOC_000592",0.277102542858017,0.942118061091799,0.381830082733193,1
"XLOC_007013",-0.165618098210346,3.76081954887316,0.3818621852389,1
"XLOC_018125",-0.22068930663869,1.92223813694862,0.381870543732638,1
"XLOC_018951",-0.190782324593908,3.06631704416457,0.382003314339664,1
"XLOC_007635",-0.0952749193231703,11.5184538205017,0.382020589058202,1
"XLOC_000489",0.129984400943238,4.92196151209051,0.382104870980712,1
"XLOC_024463",-0.404827862917625,-0.891659797061003,0.382176273109604,1
"XLOC_000200",0.0947953309243608,7.90727031820903,0.382208044043849,1
"XLOC_016906",0.0978469402958432,7.41955235355371,0.382242427485367,1
"XLOC_019099",-0.440799636819417,-1.59434876187862,0.382431175487296,1
"XLOC_007584",0.403736838114674,-1.21299965183639,0.382434986768012,1
"XLOC_001599",-0.179635469957444,3.21368146602868,0.382537010225387,1
"XLOC_001605",0.54468230577607,-2.52324669637877,0.38255664118632,1
"XLOC_012188",0.139034082982575,4.63614815304275,0.382764097340195,1
"XLOC_031237",0.568061315054078,-2.43315629511774,0.382785699756507,1
"XLOC_011252",-0.334908643004881,-0.564008686452691,0.382791040468323,1
"XLOC_011293",0.312045396352717,0.674061073299969,0.382806266576993,1
"XLOC_008246",0.0975594334569978,6.9137022448075,0.382813749227223,1
"XLOC_011329",-0.303715241142269,0.559289441305877,0.382943198440848,1
"XLOC_021412",-0.412660453667348,-0.000418052796314637,0.382947425454828,1
"XLOC_031324",-0.415832226766857,-1.26161096208041,0.38308259693261,1
"XLOC_009444",-0.307633974321381,0.0584225129907676,0.383117450773438,1
"XLOC_007703",-0.410274201452542,2.54624336662747,0.383272813871942,1
"XLOC_011459",-0.179816289352599,3.21364856273398,0.383400506321006,1
"XLOC_018438",0.209869956278971,2.25732199760143,0.383423557265184,1
"XLOC_031304",0.522526453550303,-1.63922750949777,0.383452447867085,1
"XLOC_012169",0.78807274260033,-3.2473945044799,0.383456955557973,1
"XLOC_027270",-0.23962229138099,1.67881645655977,0.383480662403573,1
"XLOC_008176",0.139785761168822,4.62461106803846,0.383545953622785,1
"XLOC_009064",0.0903851944680932,9.67962916819772,0.383564731454451,1
"XLOC_011565",-0.18845125306715,2.88910738830671,0.383578860549156,1
"XLOC_008256",0.18905964346843,3.1373449149711,0.383612225535868,1
"XLOC_028394",0.2454881858396,1.83424670321438,0.383628521118669,1
"XLOC_018515",-0.194071001435833,2.95653230433462,0.383694519029034,1
"XLOC_009034",-0.233234034782048,2.37502872913307,0.383700115379923,1
"XLOC_019452",0.8660584754489,-3.34976924329692,0.383746221309108,1
"XLOC_011693",-0.120696967874021,7.61454181545085,0.383856284182465,1
"XLOC_019071",0.155143239438091,4.12762329925893,0.383878523790309,1
"XLOC_010674",0.0940813596212074,7.75734858234116,0.383934699402242,1
"XLOC_015143",0.378493941430444,0.209577557513203,0.384074943670342,1
"XLOC_017516",0.364073766452116,-0.281766914736293,0.384131550643024,1
"XLOC_010740",0.12211033645169,5.6703894636726,0.384274093056421,1
"XLOC_018289",0.0999898849146441,6.61021412223705,0.384352829591891,1
"XLOC_015130",0.0957855481577425,7.14593654028533,0.384425143961599,1
"XLOC_021274",0.142570177299205,4.80254592904436,0.384434615437195,1
"XLOC_018898",-0.452393589967949,-1.88384323279645,0.384506975230496,1
"XLOC_021567",0.320406528221393,-0.112562437026912,0.384608143856058,1
"XLOC_024106",-0.107509465149499,5.85272938585863,0.384960145896029,1
"XLOC_006732",-0.597311053916884,-2.25124080920811,0.385113165168001,1
"XLOC_021593",-0.122896333196381,5.39151575055266,0.385141268360328,1
"XLOC_001282",0.111494172814703,6.69904356016755,0.385179201099802,1
"XLOC_028905",-0.13540593280003,5.10913364380129,0.385301929854695,1
"XLOC_015759",0.130040173224302,6.07585878231624,0.385305293466597,1
"XLOC_019243",0.100634995129023,6.50521530163939,0.38538743178713,1
"XLOC_019179",0.230185182074505,1.61569909473721,0.385397447283216,1
"XLOC_001337",-0.47445835251788,-1.92219893446107,0.385438562867431,1
"XLOC_011401",-0.586823685582385,-2.1899877563976,0.385524361495916,1
"XLOC_011949",-0.269605345535244,1.49385374773349,0.385565979249269,1
"XLOC_029659",-0.10562238997632,6.71706897126448,0.385734706348939,1
"XLOC_011256",-1.03532812408436,-3.71691008648368,0.385809285006766,1
"XLOC_001643",0.303689109169586,0.502546695805621,0.38589388900826,1
"XLOC_019323",0.112286095989398,5.62843581371948,0.385907508611422,1
"XLOC_005171",0.26054354988009,1.06923766847622,0.386137951084965,1
"XLOC_030834",0.572903419434863,-2.58362936671422,0.386179474789569,1
"XLOC_027285",0.113640732357671,5.63779936669242,0.386247356644891,1
"XLOC_027168",0.162624036927589,3.80797856374364,0.386343791130231,1
"XLOC_015141",0.466638530527542,-1.43002628494846,0.386378442859963,1
"XLOC_000469",-0.572218487233614,-2.33409894990614,0.386419903639865,1
"XLOC_010129",0.203108920983971,2.44542387310357,0.386506420485714,1
"XLOC_021708",0.115906841440224,5.71305161360468,0.386582389955543,1
"XLOC_001054",0.116194069545403,5.59108332013163,0.38659671820146,1
"XLOC_018675",0.237885004177518,1.60284141850291,0.386661776374604,1
"XLOC_001735",0.434195793232762,-1.27621165152807,0.386700603625877,1
"XLOC_016278",0.113632754492867,5.57946192929254,0.386758467205864,1
"XLOC_018598",0.121286606124794,5.26141317552162,0.386873624351194,1
"XLOC_007552",-0.107742891733729,5.85684136432242,0.386920428514526,1
"XLOC_010178",-0.200180378913102,2.77247598565785,0.386950459759465,1
"XLOC_006235",0.132848619946205,4.74980727881032,0.386966223271507,1
"XLOC_010804",0.127450454473365,4.93122553552714,0.386988778535664,1
"XLOC_026545",0.114730604860916,5.50619318382556,0.386995635910195,1
"XLOC_016862",0.128871651324688,6.66657647628855,0.387016499618431,1
"XLOC_014957",0.583751466742842,-2.08408274939013,0.387135813143061,1
"XLOC_030758",-0.418722122696326,-1.39019646086137,0.387161235190693,1
"XLOC_012422",0.289084330931788,0.343506393423721,0.387291318214903,1
"XLOC_026036",0.291310656852888,0.0389137702835612,0.387303722820298,1
"XLOC_009612",-0.199955082236429,3.27093645973597,0.387356396996581,1
"XLOC_007759",0.619790414081449,-2.90114501345835,0.387380968684587,1
"XLOC_018744",0.273331339853489,1.68971684019425,0.387390234373483,1
"XLOC_007619",0.312515967559871,0.871977153956091,0.387583134258931,1
"XLOC_021458",0.0943812763215288,7.57294044815264,0.387617305256545,1
"XLOC_012037",-0.174177980898403,3.59649328500749,0.387617899372271,1
"XLOC_009539",-0.0965526080684174,7.38860458645957,0.387710336270909,1
"XLOC_021795",0.101925542039907,8.35199644165384,0.387753148554905,1
"XLOC_000916",-0.162067393046719,6.65924630396088,0.387763582122116,1
"XLOC_018594",-0.163458280663151,4.04056057881365,0.387810732311398,1
"XLOC_015602",0.101442010550815,6.40856347439526,0.387879593649079,1
"XLOC_009638",0.262682982979955,0.923964876340305,0.387963925528227,1
"XLOC_011451",-0.162872967883363,4.26841500894117,0.388083365002436,1
"XLOC_012678",0.156555841913836,3.9681428123518,0.388196295076424,1
"XLOC_011097",0.237011800147604,2.22695001790993,0.388218299964171,1
"XLOC_017541",-0.190534501578434,2.82761573782741,0.388305374208314,1
"XLOC_028542",-0.120156312749692,7.84301589929236,0.388350811855775,1
"XLOC_022036",0.309813661863346,-0.197818251868952,0.388368685428929,1
"XLOC_029698",0.249471440444337,2.43271382452883,0.388380214531456,1
"XLOC_008951",-0.191760636125236,3.54799648494278,0.388824569270666,1
"XLOC_028519",-0.135890108621534,4.87038350039021,0.388884886554224,1
"XLOC_022241",0.48944997318009,-1.84131208650445,0.388891906345816,1
"XLOC_010238",0.118353076136411,5.41949308608152,0.388896269406907,1
"XLOC_022066",0.446630398493825,-1.63301142224944,0.388962566999763,1
"XLOC_007500",0.172715040585899,3.58382559937851,0.389009684975915,1
"XLOC_021186",-0.586564353228219,-1.03671095170878,0.389190976196241,1
"XLOC_023970",0.734228912298923,-3.15322722738946,0.389193143523948,1
"XLOC_006997",0.11681219285772,5.45241042413113,0.389306036999813,1
"XLOC_024318",-0.363473341088611,-0.967347553642943,0.38935476978894,1
"XLOC_022185",0.0944231689812943,8.28218243005839,0.389509273309109,1
"XLOC_008357",-0.149629253438487,5.1593312530669,0.389725313199407,1
"XLOC_015183",0.262592524290573,1.09034600153468,0.389778280557606,1
"XLOC_000455",0.407468666310403,-1.50987352746503,0.389793270123929,1
"XLOC_024671",0.0960415611939287,7.15734644742635,0.389802781122333,1
"XLOC_018133",1.06353356224163,-3.58365446324408,0.38998134306556,1
"XLOC_001151",-0.246739980698925,1.12795762932113,0.390232443593307,1
"XLOC_024063",0.0896507570030702,9.0534501500685,0.390323045021066,1
"XLOC_007723",0.0963302660396492,6.96238264078738,0.390345400522462,1
"XLOC_028398",-0.285651913185396,1.89467814654893,0.390451989733791,1
"XLOC_018232",0.39737726217537,-1.35141654248565,0.390548860894993,1
"XLOC_027221",0.412021918021776,-1.40883010268817,0.390620264541461,1
"XLOC_023913",-0.143450491425327,4.56082861850072,0.390690993520633,1
"XLOC_008184",0.151300154861219,4.15136378914701,0.390746701199531,1
"XLOC_007463",0.795291780304794,-3.24757871562324,0.390814499496765,1
"XLOC_009577",0.127207266538035,5.31907031916881,0.390866255875961,1
"XLOC_021338",0.118869060891629,5.34405644807634,0.391023906466315,1
"XLOC_000620",-0.206346101361841,3.39014138089139,0.391329474258889,1
"XLOC_026289",-0.100191388775102,6.24791934258839,0.391330166024989,1
"XLOC_029880",-0.103209663270161,6.13790508368873,0.391572765144742,1
"XLOC_028579",0.525009983921577,-2.2768080289146,0.391612332794008,1
"XLOC_010147",-0.0953315820860647,7.97124117867549,0.391682397782063,1
"XLOC_012505",-0.345437687005997,0.863170665267492,0.391688653406883,1
"XLOC_024558",0.383560668746005,-0.106450056087769,0.391747087153072,1
"XLOC_018360",-0.534643096918707,-1.98567279634613,0.391892606569276,1
"XLOC_018593",-0.116335970382466,6.37355551428297,0.391900869445414,1
"XLOC_012474",-0.123293354702869,5.1497959012997,0.392044178402461,1
"XLOC_016971",0.101485815665332,6.38898691909635,0.392067490913481,1
"XLOC_006881",1.26975032936555,-3.93913796864911,0.392096008745456,1
"XLOC_006729",1.26302110725207,-3.93835839914684,0.392100625589061,1
"XLOC_009497",0.111309217644322,5.60163137440718,0.392169570344708,1
"XLOC_021672",0.101852859055388,6.0343318652339,0.392273843247081,1
"XLOC_027368",0.166923073565772,4.00935436648883,0.392447873007822,1
"XLOC_030995",0.494488254724704,-2.01875949379133,0.392528147150633,1
"XLOC_017589",0.163792858434861,3.64081362868006,0.392579144950941,1
"XLOC_007007",0.888319768037025,-3.19923630571005,0.392777509475301,1
"XLOC_002232",-0.50571333936978,-1.3673115924098,0.392816403101082,1
"XLOC_026392",-0.129590068583974,4.83131164973829,0.393143284090884,1
"XLOC_021643",-0.278941736574376,2.83925433949929,0.393207320144036,1
"XLOC_026331",0.104701416437931,6.17810307423254,0.393294635751508,1
"XLOC_001919",-0.354662944530211,-0.833211137494056,0.393321013943412,1
"XLOC_024071",-0.133711907348016,5.20202113227867,0.393407288357615,1
"XLOC_005406",-0.194766569772891,3.95322625928959,0.393453977717399,1
"XLOC_017026",0.596772160820217,-2.06447317123912,0.393560039162771,1
"XLOC_019107",-0.173511521788293,3.85624877900524,0.393684328966001,1
"XLOC_026225",0.121132176451767,5.25977098898904,0.393693386512373,1
"XLOC_009122",0.152150056724597,4.35868586489287,0.393745106528594,1
"XLOC_011569",-0.121886563182062,5.1691589171867,0.394040285685048,1
"XLOC_024480",-0.140421158747755,4.58074316184647,0.394062292318287,1
"XLOC_006268",0.127530191527179,5.13242899948075,0.394067859260246,1
"XLOC_005343",0.0947798931740639,7.57458150362705,0.394131525024164,1
"XLOC_008867",-0.101184279635732,6.30813936617488,0.394143242309121,1
"XLOC_024629",-0.152432978645656,4.68058308416228,0.394146832431367,1
"XLOC_017560",0.220917855047257,1.75725449194679,0.394220970489598,1
"XLOC_011398",-0.724450064494263,-3.06419679879053,0.394522543783053,1
"XLOC_021153",0.156045655850379,4.41495905792888,0.394588303599586,1
"XLOC_028725",0.0918871666410739,7.65427761901111,0.394676808811485,1
"XLOC_000197",0.0909920365120969,8.46282663267077,0.394982862491375,1
"XLOC_012152",0.189530385953313,2.98148614324455,0.395205292793642,1
"XLOC_021553",0.310340307207714,0.737895779419462,0.395234290458115,1
"XLOC_024411",-0.147685590617266,4.37531810864435,0.395301283609311,1
"XLOC_010167",0.129962899359976,4.91550954700018,0.395305028808652,1
"XLOC_018380",-0.240439462416976,2.60452746086566,0.395326522344984,1
"XLOC_026197",0.133541290661924,4.66570493275614,0.395326954893348,1
"XLOC_001542",0.100805001807133,6.25375681996113,0.39536928892683,1
"XLOC_022308",0.224237318206902,1.66077274028208,0.395420201506146,1
"XLOC_015180",0.191312386562258,2.61139716707672,0.395482521134902,1
"XLOC_019098",-0.0954787498589659,6.98332297112586,0.395574176173874,1
"XLOC_008111",0.325990723507579,-0.532946294263222,0.395576532335319,1
"XLOC_021861",0.0959067847694558,6.65925018998577,0.395798315747678,1
"XLOC_029846",-0.317716066317101,1.04832522247321,0.396023981203884,1
"XLOC_006010",-0.109378493907439,6.12247057509154,0.396526247574181,1
"XLOC_026328",0.180331647518356,3.05387089176496,0.39675660207356,1
"XLOC_008435",0.249611086420078,1.09490933145443,0.396840595554238,1
"XLOC_019105",-0.123028500172073,5.03090994083337,0.39694104715214,1
"XLOC_019056",0.222765037888877,2.44288273364756,0.397017469123497,1
"XLOC_016247",0.263959285311113,0.924748042479014,0.397055591907356,1
"XLOC_007487",0.178348308105432,3.19727671795324,0.397115975941721,1
"XLOC_000623",0.134776418814252,4.71178798508648,0.397160706816162,1
"XLOC_017945",-0.143799061073331,4.27723288107753,0.397230851102419,1
"XLOC_015149",0.336328063536672,-0.596588983333124,0.397231620107493,1
"XLOC_009756",-0.0943924866745119,6.85324840100232,0.397239946102733,1
"XLOC_029538",0.0927972292355655,8.14395936129867,0.397406958877892,1
"XLOC_018867",-0.105790629545343,6.09989682760936,0.397428781458041,1
"XLOC_029885",0.294772242585632,0.924339329367085,0.397551074821063,1
"XLOC_007735",0.163862742211614,3.62067368157833,0.397587875347614,1
"XLOC_021947",0.0975322515848114,6.53519171582796,0.39762430868629,1
"XLOC_028553",-0.682113586569867,-2.75803778995375,0.397653490634433,1
"XLOC_011988",-0.830844781195133,-2.90387609950694,0.397693842264054,1
"XLOC_017552",0.188531988436449,2.93041949401511,0.397727732766649,1
"XLOC_026430",0.102737979953847,5.95165861745259,0.397746995366131,1
"XLOC_010277",-0.174603700001838,3.34140108919629,0.397770306851857,1
"XLOC_016239",0.11409365304881,5.51302848170175,0.397824467259183,1
"XLOC_001676",-0.361370325954539,-0.943595256845073,0.397982230160799,1
"XLOC_006971",0.100314176206505,7.40220157998194,0.397992107769841,1
"XLOC_011780",-0.123678312013497,5.04615870326223,0.398183438325531,1
"XLOC_009619",-0.165659433000971,3.70543649974867,0.398239829841059,1
"XLOC_023976",0.148182348855605,4.35929754403802,0.398549259524185,1
"XLOC_026424",-0.509432317962069,-0.711958431909615,0.398603892581086,1
"XLOC_002157",0.363296609184248,-0.561374808129322,0.398605139500639,1
"XLOC_022102",-0.119370756256099,6.52708954021408,0.398713813803388,1
"XLOC_011317",-0.326527492906419,-0.09971177890404,0.3987884827506,1
"XLOC_016187",-1.0433218192276,-3.94572406257869,0.398813008486966,1
"XLOC_022343",0.505862328294693,-2.22543407733118,0.398852607504692,1
"XLOC_011975",-1.04331814699178,-3.94572406257869,0.398862250868038,1
"XLOC_012383",0.133359071996105,4.5913511611581,0.398967927907999,1
"XLOC_030777",-1.04086732693233,-3.9451670491596,0.399042261608221,1
"XLOC_028530",-1.04086058601578,-3.9451670491596,0.399099875035572,1
"XLOC_005435",-0.134092509120759,5.01559769218715,0.399132749889969,1
"XLOC_012318",-0.50681678882737,-2.23375591237887,0.399149585732893,1
"XLOC_015644",-1.04085401494875,-3.9451670491596,0.399156054187166,1
"XLOC_015219",-0.125743162825565,5.19340952058621,0.399209226966802,1
"XLOC_021183",0.343535765417512,0.0924584804491522,0.399239299316451,1
"XLOC_019000",0.100585043116523,6.38382515167741,0.399258956114572,1
"XLOC_009652",0.0933514402497471,7.11068257036026,0.399287947623314,1
"XLOC_011843",-0.166770500695492,4.60928790148709,0.399408183209887,1
"XLOC_011468",0.1458890835357,4.13788300584353,0.399461461624446,1
"XLOC_011695",-0.0977553422264298,6.66213631821002,0.399483539267404,1
"XLOC_005205",0.157208410286467,3.863187266268,0.399528417881146,1
"XLOC_019311",0.11507758300226,5.29885308792469,0.39954142018855,1
"XLOC_022148",0.962655268972231,-3.46569149710329,0.399578010129445,1
