"","logFC","logCPM","PValue","FDR"
"XLOC_006014",-1.75892544863882,5.47270689243525,0.062400185569393,1
"XLOC_004808",4.40869605910261,3.98719298708786,0.0625136557963286,1
"XLOC_005200",4.40869605910261,3.98719190584882,0.0625136557963286,1
"XLOC_005410",4.40869605910261,3.98719190584882,0.0625136557963286,1
"XLOC_005522",4.40869605910261,3.98719298708786,0.0625136557963286,1
"XLOC_000008",-4.37614080361165,3.9871893295202,0.0625136557963286,1
"XLOC_000555",-4.37614080361165,3.9871893295202,0.0625136557963286,1
"XLOC_001243",-4.37614080361165,3.9871893295202,0.0625136557963286,1
"XLOC_006073",-4.37614080361165,3.9871880959416,0.0625136557963286,1
"XLOC_006888",-4.37614080361165,3.9871893295202,0.0625136557963286,1
"XLOC_000952",-0.393138085772898,9.67657150323947,0.0625317412093215,1
"XLOC_004806",0.7333508164959,7.81626185545286,0.0633244796680093,1
"XLOC_002854",0.655982852209639,8.14227541284498,0.063343640546351,1
"XLOC_007676",-1.34527538299326,6.12351473172937,0.0634856470510607,1
"XLOC_005807",1.47364205045396,5.91319310441156,0.0636223907995228,1
"XLOC_003361",-1.40750352910049,5.91318862371274,0.0636223907995228,1
"XLOC_006693",-0.721571635300786,7.61903370620853,0.063764669939595,1
"XLOC_005454",-1.40750352910049,5.91314639965062,0.0639678261414101,1
"XLOC_000982",-1.21719764660404,6.25022023072161,0.0639836224918559,1
"XLOC_003329",-1.21719764660404,6.25022161603083,0.0639836224918559,1
"XLOC_004388",-1.21719764660404,6.25022023072161,0.0639836224918559,1
"XLOC_004741",-1.40750352910049,5.91316905937485,0.063991292627843,1
"XLOC_006794",0.833552091996308,7.44679787553193,0.0640335037761095,1
"XLOC_003765",0.399145338970146,9.46032487739962,0.0641906933999685,1
"XLOC_004371",0.219130799143575,11.5850606647762,0.064329100135349,1
"XLOC_001371",-0.657931271631027,7.91284613250634,0.0653450732974468,1
"XLOC_005939",2.07135160409604,5.12469626661947,0.0654613735606262,1
"XLOC_001393",-2.00770747592037,5.12469327842937,0.0654613735606262,1
"XLOC_006011",-2.00770747592037,5.12469096391845,0.0654613735606262,1
"XLOC_004885",-0.539141799876452,8.65352904803508,0.0661947069245569,1
"XLOC_006156",-4.37614080361165,3.98617214191254,0.0664531387347754,1
"XLOC_005464",-1.21719764660404,6.25008652448112,0.066626881932984,1
"XLOC_007751",-0.708755364192954,7.73164535591456,0.0667580023407909,1
"XLOC_002148",0.578582490359557,8.250886630554,0.0668774612074626,1
"XLOC_006892",0.660630416808426,7.96949412018186,0.0671162293942617,1
"XLOC_000634",-1.09688666321091,6.52263289966464,0.0680830187186185,1
"XLOC_005326",-4.37614080361165,3.9872138030601,0.0683310577394531,1
"XLOC_004402",-4.37614080361165,3.98721394284621,0.0683689127419027,1
"XLOC_001921",-4.37614080361165,3.98721424060404,0.0684496718963827,1
"XLOC_004614",1.01886098631083,6.83536111628092,0.0691080290176401,1
"XLOC_007815",-0.797409321619067,7.39191848571109,0.069157861943787,1
"XLOC_000928",-0.492821669980989,8.88423008812167,0.069182803003061,1
"XLOC_005532",-1.00983673611939,6.87203184894866,0.0701270943445663,1
"XLOC_004395",-2.50588136443705,4.66526021372939,0.0703363976434166,1
"XLOC_005841",-2.50588136443705,4.66525898023439,0.0703363976434166,1
"XLOC_006556",0.942031607996187,7.36414447617879,0.0703945046340658,1
"XLOC_001310",0.431038461459259,9.28736883738524,0.0708561299216948,1
"XLOC_005952",-2.00770747592037,5.12441051134356,0.0710186854714763,1
"XLOC_007657",-1.01827395155462,6.61944189837265,0.0710548577301158,1
"XLOC_000184",2.5662322938083,4.66530755372408,0.0711131910475129,1
"XLOC_001756",-2.50588136443705,4.66523222462037,0.0712090908913129,1
"XLOC_002477",-2.50588136443705,4.66523059027086,0.0712579728101961,1
"XLOC_005232",0.590388627085584,8.22033739162334,0.0712833365586869,1
"XLOC_004339",-0.787586375541132,7.308829244094,0.0713048384554622,1
"XLOC_006128",1.47364205045396,5.91327027314227,0.0717882375458838,1
"XLOC_001893",-0.618067465693694,8.35183616675741,0.0722106222563089,1
"XLOC_003939",-1.01827395155462,6.61942247334328,0.0727034165624652,1
"XLOC_003672",2.5662322938083,4.66574838462455,0.0728868172933002,1
"XLOC_007667",-0.46549986941211,8.95937961354525,0.0729580710446583,1
"XLOC_000787",-0.736654157972959,7.498170127987,0.0738395980084011,1
"XLOC_005227",-0.951545072639149,6.83523537860406,0.075244309641973,1
"XLOC_004945",-1.11199959286004,6.36569770689504,0.0756010988514869,1
"XLOC_005978",-1.11199959286004,6.36569647389803,0.0756010988514869,1
"XLOC_002707",1.08540400390362,6.61968726548063,0.0768207574333338,1
"XLOC_001097",1.56007612661664,5.66526332270427,0.0768637133321618,1
"XLOC_002220",1.56007612661664,5.6652654846754,0.0768637133321618,1
"XLOC_006267",1.56007612661664,5.66526687024868,0.0768637133321618,1
"XLOC_000741",-1.49441849534993,5.66525843115389,0.0768637133321618,1
"XLOC_003729",-1.49441849534993,5.6652607454103,0.0768637133321618,1
"XLOC_004582",-1.49441849534993,5.66526197868621,0.0768637133321618,1
"XLOC_007593",-1.49441849534993,5.66525981672039,0.0768637133321618,1
"XLOC_007696",-0.951545072639149,6.83428503184452,0.0769524830881944,1
"XLOC_001464",0.963982312771586,6.91340254486264,0.0770246899223988,1
"XLOC_001782",-0.754663425692527,7.36534777065742,0.0780665011003165,1
"XLOC_001245",-0.736654157972959,7.49703372182685,0.078183773617196,1
"XLOC_006339",2.07135160409604,5.12471989335088,0.0783670569703665,1
"XLOC_002261",1.32010041928888,6.05758420079151,0.078421724068833,1
"XLOC_004184",1.32010041928888,6.05758173450801,0.078421724068833,1
"XLOC_007796",-1.2536621458161,6.05757632541417,0.078421724068833,1
"XLOC_001646",0.923193162840158,7.0913230495664,0.0788944865382013,1
"XLOC_007819",-0.70955889170311,7.54794693281343,0.0790767017290901,1
"XLOC_001281",0.881770854128678,7.15731706970096,0.0797657155783702,1
"XLOC_006391",1.82390240575786,5.47262379134936,0.0805447739225899,1
"XLOC_000992",-1.49441849534993,5.66523970432599,0.0810739879458962,1
"XLOC_001409",1.82390240575786,5.47197941623804,0.0811364175316389,1
"XLOC_004163",1.56007612661664,5.66574101791041,0.0814837962092224,1
"XLOC_005959",1.56007612661664,5.66524732140838,0.0815240027962668,1
"XLOC_005136",2.07135160409604,5.12802244469111,0.0833703817493713,1
"XLOC_001335",2.07135160409604,5.12681566733984,0.0834921186319493,1
"XLOC_001506",-0.724334896957297,7.4198149167359,0.083699996843763,1
"XLOC_006370",-1.01827395155462,6.61818012230943,0.0841250366229711,1
"XLOC_007556",-0.47222252406291,9.31352495992189,0.0843682561378814,1
"XLOC_003301",-1.2536621458161,6.05758391477064,0.0861303413793389,1
"XLOC_006938",1.01886098631083,6.83697048336576,0.0861318972810634,1
"XLOC_003777",0.359416678727742,10.0657902728617,0.0865990620250902,1
"XLOC_001625",1.01749148767293,6.70975149531646,0.0872105855266307,1
"XLOC_005705",-0.509665584215914,8.60737594588887,0.0877893495175235,1
"XLOC_002205",-1.02383416020389,6.47260461502737,0.0883067541758909,1
"XLOC_004883",-1.02383416020389,6.47252786461973,0.0884365022998632,1
"XLOC_005993",-0.66549164469462,7.81406177585942,0.0887480107627521,1
"XLOC_004409",1.28388947491171,6.2527470175946,0.0888636729685238,1
"XLOC_002849",0.512274343084492,8.35192483111487,0.0895692993915518,1
"XLOC_004558",0.503049013664872,8.37974188711756,0.0899133240485795,1
"XLOC_004676",0.350140547225549,9.61415113547847,0.0900442569796664,1
"XLOC_000149",-1.02383416020389,6.47238539659468,0.0904395115437162,1
