ENSG00000145824	-6.716264075	6.795886573	2.98E-08	8.69E-06
ENSG00000100146	-6.716264075	6.795878306	2.99E-08	8.69E-06
ENSG00000019169	6.770237256	6.632500297	3.01E-08	8.72E-06
ENSG00000043039	-6.766416941	6.83996451	3.30E-08	9.50E-06
ENSG00000109971	1.735242005	9.002809529	3.58E-08	1.03E-05
ENSG00000090339	3.303291441	7.318728464	3.89E-08	1.11E-05
ENSG00000137857	3.47411075	7.076472821	3.92E-08	1.12E-05
ENSG00000226958	-0.648501504	11.68511768	4.11E-08	1.16E-05
ENSG00000198034	-1.189544763	10.03915055	4.28E-08	1.21E-05
ENSG00000011465	1.181531538	9.596155532	4.61E-08	1.29E-05
ENSG00000108654	1.150763916	9.639601098	4.87E-08	1.36E-05
ENSG00000004399	2.999650849	7.34609862	5.66E-08	1.57E-05
ENSG00000068650	2.721915983	7.573509338	5.73E-08	1.59E-05
ENSG00000256612	6.711894167	6.573529463	5.97E-08	1.65E-05
ENSG00000136352	6.711894167	6.573564353	6.00E-08	1.65E-05
ENSG00000197694	2.072871163	8.117878646	6.33E-08	1.73E-05
ENSG00000112715	3.262912409	7.282260653	6.73E-08	1.83E-05
ENSG00000171223	2.315605291	7.871993168	1.11E-07	3.02E-05
ENSG00000011201	6.711894167	6.580017165	1.18E-07	3.18E-05
ENSG00000165125	-6.554410893	6.632383085	1.19E-07	3.21E-05
ENSG00000142089	2.570529269	7.632537795	1.24E-07	3.32E-05
ENSG00000203747	3.378631642	6.98854625	1.31E-07	3.49E-05
ENSG00000136048	3.378631642	6.988616208	1.32E-07	3.51E-05
ENSG00000172889	3.905453447	6.942849596	1.33E-07	3.51E-05
ENSG00000168743	2.78821776	7.415205219	1.49E-07	3.92E-05
ENSG00000113645	-2.420936281	7.871167797	1.53E-07	4.00E-05
ENSG00000067560	1.791950571	8.644397126	1.66E-07	4.32E-05
ENSG00000214548	-3.844130893	7.266249681	2.01E-07	5.22E-05
ENSG00000138835	6.651091862	6.518350122	2.24E-07	5.79E-05
ENSG00000135862	3.089046532	7.117852751	2.28E-07	5.88E-05
ENSG00000143882	-6.496156633	6.573280372	2.44E-07	6.27E-05
ENSG00000171476	3.855234756	6.895447601	2.47E-07	6.29E-05
ENSG00000100292	6.587613867	6.44833086	2.47E-07	6.29E-05
ENSG00000143549	1.954989896	8.117830207	2.67E-07	6.77E-05
ENSG00000132470	-2.796414551	7.543131147	3.10E-07	7.84E-05
ENSG00000115594	3.378631642	6.995557701	3.25E-07	8.19E-05
ENSG00000143384	1.704834988	8.742334227	3.38E-07	8.46E-05
ENSG00000110321	1.120023375	9.488401984	3.69E-07	9.18E-05
ENSG00000105640	-1.490575335	8.895423129	3.69E-07	9.18E-05
ENSG00000160789	1.705141581	8.447979168	3.88E-07	9.62E-05
ENSG00000074527	3.042096697	7.076018461	4.18E-07	0.000103243
ENSG00000115306	1.276084621	9.739299774	4.23E-07	0.000104097
ENSG00000129250	2.291776954	7.716571636	4.42E-07	0.000108136
ENSG00000182492	2.222956757	7.795906981	4.52E-07	0.000110337
ENSG00000159335	3.276382962	6.895457583	4.64E-07	0.00011281
ENSG00000024422	2.16271902	7.871301989	4.68E-07	0.000112958
ENSG00000119280	3.803204766	6.846622792	4.68E-07	0.000112958
ENSG00000112972	6.521213803	6.380878405	4.78E-07	0.00011456
ENSG00000108244	-6.4354508	6.512070164	4.79E-07	0.00011456
ENSG00000185275	-6.4354508	6.512008132	4.82E-07	0.00011484
ENSG00000064651	-2.796414551	7.539848014	5.19E-07	0.000123322
ENSG00000070081	-2.761872927	7.512104309	5.42E-07	0.000128286
ENSG00000169926	2.91773001	7.281484395	5.57E-07	0.000131478
ENSG00000026025	1.692731485	8.565854889	5.65E-07	0.000132693
ENSG00000122786	1.839964146	8.198000594	6.12E-07	0.000143211
ENSG00000147526	2.254505331	7.826098598	6.17E-07	0.00014397
ENSG00000159840	1.935971299	8.010941695	7.28E-07	0.000169086
ENSG00000131771	-3.680332591	7.117797157	7.69E-07	0.000178031
ENSG00000229807	-1.626931001	8.588134382	7.79E-07	0.000179747
ENSG00000131446	2.66701734	7.310474514	7.84E-07	0.00018031
ENSG00000011347	-6.4354508	6.506849036	8.09E-07	0.000184062
ENSG00000072274	4.473249069	6.632456076	8.09E-07	0.000184062
ENSG00000109205	-4.197294987	6.743379143	8.09E-07	0.000184062
ENSG00000152601	2.079902261	7.919777345	8.14E-07	0.000184361
ENSG00000142871	2.285378745	7.85564443	8.54E-07	0.000192886
ENSG00000142173	1.359695152	8.883583661	9.17E-07	0.000206259
ENSG00000130787	-2.726483963	7.480379156	9.46E-07	0.000212008
ENSG00000103942	-6.372077947	6.447951357	9.56E-07	0.000212762
